"","salary","age","elevel","car","zipcode","credit","brand"
"12445",58225.24152,47,2,8,1,557.08,"Elago"
"12447",143243.276,46,4,11,6,836.25,"Elago"
"12448",109629.4491,52,2,12,4,652.55,"Belkin"
"12449",81235.8132,33,2,3,4,542.17,"Belkin"
"12451",47063.16071,76,1,17,5,625.02,"Belkin"
"12452",119892.3372,67,4,1,5,668.88,"Elago"
"12454",38977.24422,38,2,16,4,569.47,"Elago"
"12455",55240.0159,30,1,16,0,670.23,"Elago"
"12456",84352.30741,61,2,12,7,571.3,"Elago"
"12459",66090.67482,71,2,15,3,544.34,"Belkin"
"12462",32018.66746,53,2,15,1,537.41,"Elago"
"12464",145014.8198,20,4,11,2,758.62,"Elago"
"12465",136026.7217,20,4,1,5,822.64,"Elago"
"12466",120667.6238,64,3,12,0,764.31,"Belkin"
"12468",126298.0823,40,4,2,0,696.08,"Elago"
"12469",147703.8564,22,3,6,3,783.86,"Elago"
"12472",141999.8661,54,3,11,0,667.39,"Elago"
"12474",106560.8995,35,3,7,2,745.24,"Elago"
"12475",39352.63923,30,1,4,2,626.4,"Elago"
"12479",129322.0117,78,3,8,7,687.58,"Elago"
"12481",77291.48592,67,2,5,2,640.35,"Belkin"
"12482",96888.88163,73,2,14,2,577.55,"Belkin"
"12483",140758.8069,75,2,11,2,779.51,"Elago"
"12484",20590.90703,30,1,18,2,471.05,"Elago"
"12485",59148.64427,63,2,8,8,617.02,"Belkin"
"12487",40865.69662,44,2,7,8,609.93,"Elago"
"12489",114979.3639,43,3,8,8,607.19,"Belkin"
"12490",109119.7039,62,3,8,1,750.34,"Elago"
"12491",54098.96368,36,1,3,2,557.13,"Elago"
"12494",52003.56487,49,3,4,6,604.58,"Elago"
"12495",138897.2222,54,3,17,5,798.76,"Elago"
"12496",121927.2551,36,4,9,6,764.59,"Elago"
"12497",61101.77248,68,2,19,8,522.54,"Belkin"
"12498",127280.4235,31,3,8,4,771.4,"Elago"
"12501",121775.8335,30,3,3,8,615.22,"Belkin"
"12502",87712.4127,34,2,3,2,699.81,"Belkin"
"12504",45579.34772,79,2,17,8,646.19,"Belkin"
"12505",95932.14869,73,3,9,6,687.17,"Elago"
"12506",100586.1027,26,3,3,8,594.29,"Elago"
"12508",133897.2418,64,3,10,3,793.46,"Elago"
"12512",71317.64285,37,1,3,2,548.72,"Belkin"
"12513",118188.5986,71,3,4,1,626.8,"Belkin"
"12514",80087.65814,43,2,6,6,619.42,"Belkin"
"12515",61909.57094,53,2,3,0,605.79,"Elago"
"12516",54944.22701,78,2,3,5,539.71,"Belkin"
"12518",66176.32363,64,2,19,0,658.49,"Belkin"
"12519",130074.0355,31,2,10,6,656.34,"Elago"
"12520",45187.64902,51,1,16,1,646.66,"Elago"
"12521",24469.34641,29,1,15,1,545.19,"Elago"
"12522",55195.6823,27,2,8,3,580.25,"Elago"
"12525",109822.9095,24,2,3,0,689.38,"Elago"
"12527",28269.01676,53,2,7,4,486.97,"Elago"
"12529",140323.7074,33,3,11,2,699.16,"Elago"
"12531",33357.24225,31,2,15,4,579.12,"Elago"
"12532",87953.78593,39,3,8,2,592.9,"Belkin"
"12533",36554.15686,52,1,20,4,505.92,"Elago"
"12534",146645.6214,42,3,11,8,697.45,"Elago"
"12535",71951.95796,26,3,19,1,605.24,"Belkin"
"12536",69967.78317,33,2,20,8,682.69,"Belkin"
"12537",117626.4138,41,2,16,4,678.44,"Elago"
"12540",127845.0032,39,3,1,1,708.8,"Elago"
"12542",95545.28158,44,3,2,1,565.74,"Belkin"
"12543",26682.22601,62,2,18,7,476.24,"Belkin"
"12549",106770.1547,62,3,8,1,665.52,"Belkin"
"12553",62207.00001,55,1,16,0,542.54,"Elago"
"12554",20000,47,2,20,8,520.34,"Elago"
"12555",66979.68434,53,1,7,5,540.18,"Elago"
"12557",100505.2641,60,2,6,5,715.11,"Belkin"
"12560",96123.45131,54,3,7,7,676.43,"Belkin"
"12561",114656.9446,25,3,6,5,687.77,"Elago"
"12562",107229.3974,53,3,5,7,593.78,"Belkin"
"12563",85685.22167,37,2,4,0,608.49,"Belkin"
"12564",27882.76118,35,1,15,3,537.92,"Belkin"
"12565",47376.99769,67,2,7,3,639.18,"Belkin"
"12566",93705.44722,41,3,13,8,589.76,"Belkin"
"12567",108134.8989,62,2,17,1,737.19,"Belkin"
"12568",111855.1874,49,2,17,0,605.17,"Belkin"
"12569",30119.3906,79,2,15,0,503.27,"Belkin"
"12570",66921.77067,33,2,18,4,585.74,"Belkin"
"12571",126580.1307,47,4,4,8,720.63,"Elago"
"12572",79851.45141,26,2,19,7,551.45,"Elago"
"12573",109773.0441,60,2,14,2,592.58,"Elago"
"12574",72347.27463,72,3,8,4,615.16,"Belkin"
"12576",46275.90542,44,1,12,3,562.52,"Elago"
"12577",109015.1278,26,3,12,4,767.41,"Elago"
"12580",34975.7498,73,1,17,6,504.71,"Belkin"
"12581",27621.09822,53,2,20,6,464.26,"Elago"
"12582",107088.8871,31,3,12,7,656.75,"Elago"
"12583",43478.47937,52,2,20,2,621.8,"Elago"
"12584",128518.8468,64,3,8,6,721.79,"Belkin"
"12585",57509.46296,71,1,18,3,648.54,"Elago"
"12586",79472.43721,40,3,3,0,536.22,"Elago"
"12588",40827.49603,53,1,6,2,541.57,"Elago"
"12589",27417.08305,63,1,18,6,502.75,"Elago"
"12591",65622.95746,60,2,5,3,607.33,"Belkin"
"12592",71359.93331,55,2,3,7,555.18,"Elago"
"12593",121381.1033,21,3,4,4,679.23,"Elago"
"12594",148475.2925,53,3,11,7,728.89,"Elago"
"12596",88381.82303,36,2,1,2,592.45,"Belkin"
"12597",60073.36599,39,2,15,4,626.02,"Elago"
"12598",72284.23363,37,1,12,5,589.15,"Elago"
"12599",47786.17257,68,2,18,5,536.61,"Elago"
"12600",82700.8939,52,3,3,6,695.44,"Elago"
"12602",33131.94753,35,2,3,4,510.29,"Elago"
"12604",101699.427,67,2,4,2,637.47,"Belkin"
"12605",104938.7125,43,2,16,7,660.08,"Belkin"
"12606",69777.96975,41,1,4,8,688.85,"Belkin"
"12607",138560.6316,62,4,14,0,676.21,"Elago"
"12608",90478.49536,42,2,10,4,667.95,"Belkin"
"12609",54194.00575,79,1,7,2,540.65,"Belkin"
"12610",141764.6735,71,4,1,3,700.29,"Belkin"
"12611",73669.46589,69,2,19,1,575.47,"Belkin"
"12612",89648.59903,71,2,3,5,562.43,"Elago"
"12614",122861.2016,79,3,10,2,737.16,"Belkin"
"12615",56993.24317,33,3,17,8,522.04,"Elago"
"12616",106253.4095,23,3,10,5,633.71,"Elago"
"12617",131712.0535,75,3,2,8,745.53,"Belkin"
"12618",128749.8018,71,2,9,2,759.17,"Elago"
"12619",42554.39747,70,1,6,5,502.94,"Belkin"
"12625",100848.5796,22,3,12,8,756.28,"Elago"
"12626",128628.3542,52,3,3,3,792.46,"Belkin"
"12627",116976.9969,48,3,20,7,670.92,"Belkin"
"12628",46512.18388,30,1,5,1,618.3,"Elago"
"12634",59234.49595,66,2,18,5,635.97,"Elago"
"12635",131974.5961,41,3,13,1,682.76,"Elago"
"12636",28824.86823,54,1,20,0,482.85,"Elago"
"12637",71902.89149,35,2,1,7,701.05,"Belkin"
"12638",81904.61989,76,3,4,1,679.02,"Belkin"
"12639",122650.4268,72,3,5,3,698.74,"Belkin"
"12640",27217.61656,23,2,20,3,469.35,"Elago"
"12641",89167.52383,74,2,5,1,574.21,"Belkin"
"12643",121403.2634,22,3,13,5,787.55,"Elago"
"12644",45089.39672,36,2,20,4,492.85,"Elago"
"12645",135732.956,20,4,6,4,809.42,"Elago"
"12646",119970.0125,62,3,7,8,697.12,"Belkin"
"12650",62247.08894,57,1,7,2,564.31,"Elago"
"12652",150000,54,3,11,5,840.46,"Elago"
"12653",64148.95602,74,2,17,3,660.35,"Elago"
"12654",127835.847,69,2,12,7,718.9,"Elago"
"12655",110453.9767,50,2,19,6,774.4,"Belkin"
"12656",74792.65773,67,2,18,2,545.56,"Elago"
"12657",41497.47413,40,2,16,7,503.07,"Elago"
"12659",42833.59011,50,1,7,0,609.08,"Elago"
"12664",104189.8945,75,2,14,7,608.24,"Elago"
"12665",61337.39363,22,2,20,6,628.5,"Belkin"
"12666",148813.4067,43,4,9,1,729.66,"Elago"
"12667",124555.5533,80,3,5,0,748.53,"Elago"
"12669",145735.8952,43,3,3,2,799.3,"Elago"
"12671",30426.92699,56,2,17,6,517.05,"Belkin"
"12673",54023.49649,41,2,8,3,603.72,"Elago"
"12675",33678.07709,65,2,20,4,500.74,"Elago"
"12676",77618.63656,28,2,12,3,597.62,"Belkin"
"12677",133723.6497,80,3,19,3,767.21,"Belkin"
"12678",59064.2604,39,1,10,3,549.99,"Elago"
"12680",85303.21792,43,3,4,2,720.51,"Belkin"
"12683",32251.97548,27,1,4,1,526,"Elago"
"12684",138764.5224,60,2,13,0,800.42,"Elago"
"12686",136790.4965,55,4,16,7,718.68,"Elago"
"12687",100051.1068,39,3,5,2,753.91,"Belkin"
"12690",102324.5671,33,3,12,8,587.53,"Belkin"
"12691",104757.0239,71,2,19,4,759.64,"Belkin"
"12692",38242.11551,62,1,3,4,493.81,"Belkin"
"12694",54424.39469,52,1,8,8,498.98,"Elago"
"12695",130149.6844,64,3,20,6,681.98,"Belkin"
"12697",42538.01216,72,1,4,3,602.05,"Belkin"
"12699",74186.48422,37,2,19,6,531.99,"Belkin"
"12701",27102.74327,46,1,15,2,542.72,"Elago"
"12703",56617.90663,61,2,7,6,541.35,"Elago"
"12704",132864.3907,54,4,1,8,810.61,"Elago"
"12706",109592.1563,65,2,10,4,695.69,"Elago"
"12707",123284.5172,35,4,1,3,627.86,"Elago"
"12708",96215.74471,56,2,13,0,726.46,"Belkin"
"12709",34874.65198,62,1,15,3,565.08,"Belkin"
"12710",135597.7414,33,3,19,4,743.93,"Elago"
"12712",37687.85512,65,2,4,6,478.34,"Belkin"
"12715",90457.96694,69,2,4,6,680.73,"Belkin"
"12716",126730.7373,26,3,19,5,775.32,"Elago"
"12717",78996.58458,73,2,18,7,687.37,"Belkin"
"12720",95627.06069,46,3,9,4,683.12,"Belkin"
"12723",142096.0326,64,3,11,1,744.99,"Belkin"
"12725",140160.7441,72,4,6,4,794.5,"Elago"
"12729",46972.91222,68,1,12,3,506.37,"Belkin"
"12730",143446.0377,51,4,5,8,751.71,"Elago"
"12733",21425.20558,56,1,10,3,505.98,"Elago"
"12735",95934.20587,61,3,3,0,638.66,"Belkin"
"12736",133195.7403,46,2,9,1,745.11,"Elago"
"12737",75604.19675,70,2,6,4,688.83,"Belkin"
"12738",118969.2367,59,4,1,6,762.88,"Belkin"
"12739",73788.66719,76,3,5,5,605.07,"Belkin"
"12740",80740.52218,79,3,5,3,716.74,"Elago"
"12741",86867.34295,48,2,9,0,672.01,"Belkin"
"12742",112794.415,71,2,10,5,775.06,"Belkin"
"12745",77905.99159,43,2,15,8,545.76,"Elago"
"12746",73241.52606,75,1,3,8,616.63,"Belkin"
"12749",79762.29581,67,2,20,0,549.39,"Belkin"
"12750",137400.2393,24,3,12,6,825.23,"Elago"
"12751",21865.97527,37,1,18,3,547.72,"Elago"
"12753",143533.3969,34,4,11,4,705.93,"Elago"
"12754",115025.0543,50,3,2,5,767.75,"Belkin"
"12759",102359.6671,36,3,14,3,624.12,"Elago"
"12760",90039.11985,70,3,18,0,709.76,"Belkin"
"12762",80736.72149,56,2,2,5,554,"Belkin"
"12763",90776.31491,43,3,12,6,633.16,"Belkin"
"12764",84589.47366,27,3,16,0,554.35,"Elago"
"12765",106599.4738,71,2,19,0,759.75,"Elago"
"12766",20000,52,1,15,4,443.52,"Elago"
"12767",139360.659,78,3,17,4,729.27,"Belkin"
"12770",114923.9461,51,2,12,6,602.3,"Belkin"
"12771",135979.3288,33,3,19,5,661.76,"Elago"
"12772",137111.7586,65,3,20,1,700.49,"Elago"
"12773",105210.6447,62,2,17,8,663.52,"Belkin"
"12774",91035.5063,53,3,5,5,597.85,"Belkin"
"12775",35336.7478,32,1,5,0,587.63,"Elago"
"12776",146509.5554,34,3,17,5,710.18,"Elago"
"12777",107491.5372,59,2,8,7,703.31,"Belkin"
"12778",39477.25962,53,2,4,8,511.02,"Elago"
"12780",138422.211,58,3,20,0,652.79,"Belkin"
"12781",60447.4809,79,2,3,0,524.13,"Elago"
"12782",121310.1936,58,3,17,4,620.31,"Belkin"
"12784",44797.99008,36,1,15,6,496.47,"Elago"
"12786",76089.51518,47,2,8,3,632.4,"Elago"
"12788",101025.9235,35,3,2,6,606.44,"Elago"
"12789",80559.14273,36,2,3,7,636.26,"Belkin"
"12790",39691.09557,62,2,18,3,462.31,"Belkin"
"12791",35302.23412,80,1,3,0,596.58,"Belkin"
"12793",92468.25265,52,2,19,0,618.44,"Belkin"
"12794",137936.6792,47,4,1,4,714.79,"Elago"
"12795",118126.0588,33,2,9,7,681.41,"Elago"
"12796",107323.38,42,3,6,2,683.26,"Belkin"
"12797",149271.8635,53,3,11,1,735.35,"Elago"
"12798",37465.72215,74,1,16,0,553.32,"Elago"
"12799",104885.9337,36,2,6,0,698.43,"Elago"
"12804",99112.77659,54,3,8,1,680.99,"Belkin"
"12807",62862.88549,36,2,10,2,576.93,"Belkin"
"12808",43848.33189,68,1,15,1,538.75,"Elago"
"12809",58255.48029,32,3,4,7,659.75,"Elago"
"12810",125904.7705,42,3,7,4,788.78,"Belkin"
"12815",80460.49975,76,2,6,7,617.3,"Belkin"
"12818",138531.6124,63,2,19,7,697.99,"Belkin"
"12819",30877.96238,21,1,7,7,477.74,"Elago"
"12821",113943.082,46,3,17,0,775.39,"Belkin"
"12823",125205.6877,49,3,7,6,638.29,"Elago"
"12824",58772.38851,47,2,3,3,557.08,"Elago"
"12827",117160.5736,66,2,9,3,699.35,"Belkin"
"12828",100870.8675,52,3,13,0,634.88,"Belkin"
"12832",122704.0197,32,3,17,6,749.71,"Elago"
"12834",130455.1561,56,4,1,1,664.92,"Elago"
"12835",90496.35903,28,2,4,3,734.88,"Belkin"
"12837",107338.3972,65,2,7,7,665.92,"Belkin"
"12838",117387.1906,52,2,2,2,670.09,"Belkin"
"12839",80167.41265,50,3,17,4,593.46,"Belkin"
"12841",89459.5894,69,2,8,5,675.94,"Elago"
"12842",105454.1651,43,3,14,4,599.99,"Belkin"
"12843",89200.97203,80,2,8,8,587.23,"Elago"
"12846",112599.0623,76,2,6,5,647.28,"Belkin"
"12848",120167.312,25,3,20,6,623.46,"Elago"
"12850",79920.58249,76,3,19,6,642.56,"Belkin"
"12851",57425.65076,34,2,16,2,529.98,"Elago"
"12856",79986.354,49,3,2,6,716.92,"Belkin"
"12857",102644.1368,72,2,6,0,680.1,"Elago"
"12858",89113.23171,58,2,16,7,564.77,"Belkin"
"12859",141578.4614,52,3,6,2,695.68,"Elago"
"12860",85744.24019,46,3,12,7,684.53,"Belkin"
"12861",136945.5245,57,3,17,4,767.49,"Elago"
"12862",65836.96177,43,1,7,8,638.19,"Elago"
"12863",43985.57608,75,2,4,1,489.74,"Belkin"
"12866",113033.0876,31,3,16,6,779.26,"Elago"
"12867",117495.4716,50,2,6,0,648.39,"Belkin"
"12869",88234.39743,25,2,1,6,606.6,"Elago"
"12870",124954.3145,72,3,3,4,758.2,"Elago"
"12871",147073.2934,27,3,16,6,745.16,"Elago"
"12872",104316.9914,74,3,12,2,738.83,"Belkin"
"12876",93120.69388,51,2,3,7,579.3,"Belkin"
"12879",30936.85519,46,2,18,8,624.39,"Elago"
"12880",43680.09551,74,2,20,4,554.69,"Belkin"
"12883",26817.40649,67,1,4,6,485.08,"Elago"
"12884",28882.27475,68,1,3,3,545.89,"Belkin"
"12885",40969.97699,68,1,5,8,591.72,"Belkin"
"12886",61960.38995,26,2,8,7,661.87,"Elago"
"12887",100409.5083,64,2,16,5,669.18,"Elago"
"12888",148072.8652,20,3,1,2,751.75,"Elago"
"12889",66768.19558,40,2,8,3,532.79,"Belkin"
"12890",90968.71006,48,3,14,2,562.94,"Belkin"
"12891",22988.91868,36,1,20,6,516.78,"Elago"
"12892",73780.67299,60,1,5,7,630.75,"Belkin"
"12895",97909.70743,24,3,20,8,742.55,"Elago"
"12897",140734.6102,32,4,1,4,729.36,"Elago"
"12898",118136.6713,76,3,14,0,641.76,"Elago"
"12899",107456.4003,79,3,7,5,701.69,"Elago"
"12900",101175.0318,29,3,7,1,728.86,"Elago"
"12901",73625.30228,46,3,3,5,631.83,"Elago"
"12902",27995.25756,59,1,20,6,438.31,"Belkin"
"12903",78503.10018,61,3,18,0,646.24,"Elago"
"12904",147705.6926,20,4,1,4,704.21,"Elago"
"12907",66021.08057,56,2,16,8,643.88,"Belkin"
"12908",80614.80884,77,3,9,8,563.59,"Elago"
"12909",85780.18169,38,3,9,3,624.93,"Belkin"
"12910",69726.66502,77,2,12,2,634.91,"Belkin"
"12912",99039.24148,32,3,8,1,599.45,"Belkin"
"12913",82253.30451,79,3,9,6,648.84,"Elago"
"12914",20105.59398,20,1,15,8,603.95,"Elago"
"12915",133893.3738,78,3,19,8,744.75,"Belkin"
"12916",121055.1098,46,3,3,8,730.22,"Belkin"
"12918",20000,33,1,18,3,491.12,"Elago"
"12920",86444.83082,20,2,18,1,636.25,"Belkin"
"12926",101445.0105,23,3,13,2,664.86,"Elago"
"12927",70710.99879,40,2,7,2,518.95,"Elago"
"12928",22500.95692,70,2,4,3,499.2,"Elago"
"12929",123277.4856,61,3,12,6,651.34,"Belkin"
"12932",125770.2497,20,2,13,8,634.25,"Elago"
"12933",82466.29783,20,3,1,8,574.72,"Elago"
"12934",79167.75454,74,2,2,5,615.72,"Belkin"
"12935",20737.13956,64,1,18,7,508.86,"Elago"
"12938",30504.62807,32,1,10,2,473.29,"Elago"
"12939",150000,57,3,16,2,789.86,"Elago"
"12940",20000,65,1,7,0,464.97,"Belkin"
"12941",123476.6418,23,4,1,0,784.12,"Elago"
"12942",53155.07699,55,2,20,6,486.86,"Elago"
"12943",37525.8691,33,1,3,1,536.59,"Elago"
"12944",144310.3847,41,4,11,6,716.89,"Elago"
"12948",104119.1078,32,3,4,6,685.18,"Elago"
"12949",125649.9674,37,2,12,0,782.58,"Belkin"
"12950",58989.54538,80,2,10,7,635.24,"Belkin"
"12951",113550.1488,24,2,20,1,626.84,"Elago"
"12952",41188.84949,44,1,19,8,499.87,"Elago"
"12954",61058.25705,77,2,7,1,653.42,"Elago"
"12955",141259.6632,61,3,14,0,737.33,"Elago"
"12956",122551.7236,49,4,6,7,725.92,"Belkin"
"12957",87354.7251,30,2,14,0,580.85,"Belkin"
"12958",134832.8799,44,3,10,6,779.73,"Elago"
"12961",65174.32623,74,2,3,1,549.03,"Belkin"
"12962",118932.1385,41,3,16,6,777.96,"Elago"
"12963",59331.00983,70,2,4,2,552.42,"Belkin"
"12964",86151.81053,41,2,1,6,611.65,"Belkin"
"12965",29460.37146,64,2,3,4,455.4,"Elago"
"12966",49972.51688,76,1,7,0,538.08,"Belkin"
"12967",148759.6982,23,4,1,8,737.4,"Elago"
"12968",105721.838,53,2,3,5,593.5,"Belkin"
"12970",126317.2159,29,4,20,5,726.14,"Elago"
"12971",59945.23719,43,2,6,4,562.14,"Elago"
"12972",82940.31755,69,2,13,6,656.35,"Elago"
"12973",89835.24175,34,2,13,8,591.93,"Belkin"
"12975",99255.3331,55,2,10,8,738.4,"Belkin"
"12976",119949.6553,47,3,19,2,647.26,"Belkin"
"12977",53474.20224,43,3,5,2,584.76,"Elago"
"12978",101558.1719,22,3,14,8,706.28,"Elago"
"12981",141479.8167,69,3,11,2,739.28,"Belkin"
"12982",20000,24,1,15,5,479.28,"Elago"
"12986",111931.0839,61,3,13,4,700.99,"Elago"
"12987",43827.48552,30,1,7,3,532.38,"Elago"
"12989",49390.24838,48,1,20,6,500.96,"Elago"
"12990",87688.8702,74,2,3,4,731.45,"Belkin"
"12991",113725.616,67,3,13,3,776.53,"Elago"
"12992",84973.29315,50,2,1,6,645.66,"Belkin"
"12993",36680.54777,20,2,8,2,512.88,"Elago"
"12995",56387.47894,61,2,15,0,658.82,"Belkin"
"12996",66336.06767,32,1,20,0,586.5,"Belkin"
"12997",60346.70277,53,3,18,4,508.35,"Elago"
"12999",122638.4973,59,3,3,0,763.51,"Belkin"
"13000",141113.1061,26,3,7,4,667.18,"Elago"
"13002",34095.40774,21,1,15,8,603.51,"Elago"
"13003",132385.4681,60,3,20,6,653.3,"Belkin"
"13005",39122.32852,31,2,3,3,617.46,"Elago"
"13006",59112.96242,25,1,15,4,588.93,"Elago"
"13010",127457.4173,71,4,1,5,740.7,"Belkin"
"13011",146933.5452,77,3,11,8,727.96,"Belkin"
"13012",27453.75177,65,2,18,2,588.77,"Belkin"
"13013",114332.3391,33,2,17,0,709.86,"Elago"
"13014",139781.3132,20,2,8,3,649.19,"Elago"
"13018",50847.15031,42,3,20,4,582.1,"Elago"
"13019",121223.6483,43,2,12,3,788.01,"Belkin"
"13020",121707.0939,56,3,8,0,741.81,"Belkin"
"13021",29388.44108,66,1,18,2,621.46,"Belkin"
"13022",60155.67227,23,2,8,7,626.14,"Elago"
"13025",119637.761,32,3,14,7,611.19,"Elago"
"13027",142595.514,78,3,14,6,668.15,"Belkin"
"13028",106918.5819,64,3,16,8,636.29,"Elago"
"13029",70656.69657,64,1,3,7,518.79,"Belkin"
"13031",117342.9274,41,2,12,0,689.43,"Elago"
"13032",52319.44575,42,1,20,0,488.06,"Elago"
"13035",29460.05919,47,2,15,6,473.87,"Elago"
"13036",137524.2234,80,3,16,6,672.3,"Belkin"
"13037",133942.9748,75,3,3,1,791.73,"Belkin"
"13038",142732.1344,49,3,11,6,731.19,"Elago"
"13040",84622.4096,60,2,18,7,651.77,"Belkin"
"13041",144866.0194,38,3,14,6,806.76,"Elago"
"13042",55655.2216,64,2,8,6,664.21,"Belkin"
"13043",139908.1677,26,4,13,6,684.43,"Elago"
"13044",120203.0981,57,4,1,5,723.91,"Belkin"
"13045",30159.39811,78,1,15,5,552.49,"Belkin"
"13046",74405.40911,80,2,7,4,528.63,"Belkin"
"13048",40006.96201,36,1,5,0,508.89,"Belkin"
"13049",91660.10954,75,3,7,5,617.59,"Elago"
"13053",139491.2936,26,4,1,3,683.52,"Elago"
"13056",35904.25983,45,2,7,8,475.42,"Elago"
"13057",40822.07721,77,2,19,1,548.45,"Belkin"
"13058",112413.2577,26,2,3,5,705.51,"Elago"
"13059",138884.1514,24,4,12,1,784.89,"Elago"
"13060",63598.98447,52,2,19,4,640.71,"Elago"
"13061",28306.72538,64,2,15,5,477.3,"Elago"
"13062",107296.0791,24,2,19,7,728.63,"Elago"
"13064",83024.03573,54,2,7,1,701.35,"Belkin"
"13068",73004.92943,32,1,3,2,660.11,"Belkin"
"13069",28570.49865,37,1,15,0,606.32,"Elago"
"13071",87445.08229,24,2,10,8,585.12,"Elago"
"13072",28794.6716,47,1,18,4,533.49,"Elago"
"13074",48967.86727,45,1,5,1,638.63,"Elago"
"13075",150000,66,4,11,5,744.46,"Elago"
"13076",29766.96851,67,1,15,1,497.82,"Belkin"
"13077",61770.29966,63,3,8,8,666.55,"Belkin"
"13078",68425.51323,44,2,8,1,571.36,"Elago"
"13080",29858.62965,51,2,7,2,547.21,"Elago"
"13081",67104.50164,45,2,12,5,615.88,"Elago"
"13082",128220.9902,44,3,14,7,733.21,"Elago"
"13083",139430.0387,71,3,3,8,829.06,"Elago"
"13084",30557.65494,67,2,15,7,623.67,"Belkin"
"13085",26883.84194,75,1,5,0,523.46,"Elago"
"13086",95873.19748,72,2,4,1,721.01,"Elago"
"13087",27724.51808,37,1,7,1,593.61,"Elago"
"13091",84453.74572,31,2,14,0,695.42,"Belkin"
"13092",126288.0588,58,3,20,7,678.06,"Elago"
"13093",94423.59126,61,2,20,5,720.95,"Elago"
"13094",112403.833,50,3,10,2,778.07,"Belkin"
"13095",73888.79106,68,1,8,2,577.12,"Belkin"
"13097",57518.8993,65,2,17,4,629.96,"Elago"
"13098",104181.7422,69,2,13,8,685.99,"Belkin"
"13099",40301.96948,34,1,20,3,507.81,"Elago"
"13101",74914.78219,42,3,16,6,584.57,"Elago"
"13102",69350.16161,43,2,15,2,594.91,"Elago"
"13103",77508.87306,55,2,15,1,647.83,"Elago"
"13104",111169.9855,33,3,4,4,653.16,"Elago"
"13107",35441.83411,73,2,7,0,570.22,"Belkin"
"13110",127779.2654,75,2,2,1,784.66,"Elago"
"13111",70497.16058,77,3,3,1,523.13,"Belkin"
"13114",35815.42831,76,2,19,5,633.59,"Elago"
"13115",137100.5397,71,4,16,8,716.44,"Elago"
"13116",119657.7762,31,3,7,4,695.06,"Elago"
"13118",128844.523,37,4,16,0,632.38,"Elago"
"13119",101981.4416,25,3,5,7,752.63,"Elago"
"13121",139802.531,76,3,5,5,750.75,"Elago"
"13123",131108.8868,59,3,14,2,807.46,"Elago"
"13125",70301.13136,77,2,8,1,663.59,"Belkin"
"13126",110049.5288,67,2,5,3,652.74,"Belkin"
"13128",69977.40304,72,2,17,7,605.76,"Belkin"
"13129",142116.369,34,4,11,7,732.45,"Elago"
"13130",140352.0096,75,3,13,4,772.77,"Belkin"
"13131",79474.43118,31,3,15,3,688.05,"Belkin"
"13133",36460.2212,22,2,18,0,559.91,"Elago"
"13134",103743.6433,73,2,13,6,603.82,"Elago"
"13136",98838.25183,41,3,3,2,616.36,"Belkin"
"13137",80294.09738,26,3,10,7,541.04,"Belkin"
"13139",74868.80467,71,2,7,5,590.57,"Belkin"
"13141",65112.5907,32,2,17,4,523.48,"Belkin"
"13144",65915.23752,71,2,16,6,612.25,"Elago"
"13146",42176.58265,63,2,20,2,532.18,"Belkin"
"13147",55773.33798,50,2,5,3,583.42,"Elago"
"13148",72461.90516,51,2,17,5,646.5,"Elago"
"13149",142914.2203,38,3,11,8,669.77,"Elago"
"13150",119932.2036,62,2,19,0,713.15,"Belkin"
"13151",32424.26336,37,2,20,8,486.99,"Elago"
"13152",34600.37981,28,1,10,3,551.47,"Elago"
"13154",43966.69828,76,2,15,8,469.71,"Belkin"
"13155",20000,52,1,20,3,432.22,"Elago"
"13156",90580.66089,62,3,18,2,711.85,"Belkin"
"13158",75152.19067,69,2,5,5,675.43,"Belkin"
"13159",54661.19921,32,1,18,7,549.35,"Belkin"
"13160",86116.11472,72,3,5,2,646.32,"Elago"
"13161",67666.85616,41,3,17,8,672.98,"Elago"
"13163",111002.9209,75,2,9,7,684.88,"Elago"
"13165",54016.43596,61,3,8,7,635.15,"Belkin"
"13166",109604.6191,53,2,2,7,692.33,"Belkin"
"13168",61926.15389,48,3,16,4,583.56,"Elago"
"13169",100577.598,35,3,8,7,679.56,"Elago"
"13172",40644.54818,62,1,7,5,600.37,"Belkin"
"13174",150000,20,3,2,6,849,"Elago"
"13175",79730.41848,35,3,3,7,606.33,"Belkin"
"13177",110994.0144,56,3,5,6,663.97,"Elago"
"13178",121690.9817,31,4,14,8,737.77,"Elago"
"13179",39170.67398,35,1,4,0,558.83,"Elago"
"13180",45913.89106,56,1,8,1,593.63,"Belkin"
"13183",72510.53486,47,2,1,2,544.65,"Elago"
"13184",25132.94722,47,1,15,5,470.16,"Elago"
"13186",49911.55988,41,1,8,5,584.39,"Elago"
"13187",142244.9681,48,3,20,4,764.25,"Elago"
"13188",69183.22404,57,2,7,4,578.88,"Elago"
"13191",64458.43918,43,1,4,4,529.05,"Elago"
"13192",45748.63095,41,1,16,2,481.63,"Elago"
"13193",126562.6422,61,3,8,5,726.44,"Elago"
"13195",114977.1136,30,2,12,8,660.25,"Elago"
"13196",54828.48985,67,2,10,6,546.19,"Belkin"
"13197",92714.26562,80,2,4,3,684.34,"Belkin"
"13198",133517.6702,63,4,13,8,662.29,"Belkin"
"13199",78902.95386,62,3,1,4,709.48,"Elago"
